"PPEE"	"PPDE"	"PostFC"	"RealFC"
"ENSG00000114125_RNF7"	0.999749587807409	0.000250412192590968	0.945367881341299	0.945334310878657
"ENSG00000240972_MIF"	0.999749667288335	0.000250332711664479	1.10746715904936	1.1075011684148
"ENSG00000163959_SLC51A"	0.999749964601002	0.000250035398998318	0.996038533988403	0.995810847959018
"ENSG00000122707_RECK"	0.999749968768072	0.000250031231927517	0.976420086337275	0.976402432811926
"ENSG00000169714_CNBP"	0.999750022475267	0.000249977524733145	0.994112012723324	0.99411042910779
"ENSG00000122565_CBX3"	0.999750175570588	0.000249824429412066	0.93605801403197	0.936039016321962
"ENSG00000254568_AP003501.1"	0.999750206032995	0.000249793967005287	1.05117681832942	1.05211826972678
"ENSG00000118515_SGK1"	0.999750601894746	0.000249398105254098	1.13708301760331	1.13713173839563
"ENSG00000137309_HMGA1"	0.999750685367765	0.000249314632234989	1.09899454335555	1.09900113796798
"ENSG00000204463_BAG6"	0.999750848244905	0.000249151755095231	1.05378977989894	1.05380329893554
"ENSG00000100417_PMM1"	0.999751003544673	0.0002489964553272	1.14093178417031	1.14185421928841
"ENSG00000198542_ITGBL1"	0.999751429641405	0.000248570358594887	0.955636803354891	0.955586961273877
"ENSG00000079785_DDX1"	0.999751441359293	0.000248558640706844	1.00599645014964	1.00599880563388
"ENSG00000111897_SERINC1"	0.999751444025255	0.000248555974744618	0.964427793669086	0.964416996671612
"ENSG00000165672_PRDX3"	0.9997515466248	0.000248453375199558	1.01366654620472	1.01367084467137
"ENSG00000124562_SNRPC"	0.999751575242427	0.000248424757573383	1.03130743958472	1.03133501902998
"ENSG00000165716_FAM69B"	0.999751718870876	0.000248281129123585	1.01653110309263	1.01653882788457
"ENSG00000125844_RRBP1"	0.999751726736452	0.000248273263548159	1.02501234006882	1.02501787416927
"ENSG00000122545_SEPT7"	0.999751775860536	0.000248224139463941	0.96529599467984	0.965286238606161
"ENSG00000114573_ATP6V1A"	0.999752204042945	0.00024779595705525	1.02078038085205	1.02078919038084
"ENSG00000111726_CMAS"	0.999752273321091	0.000247726678909345	0.983759433338468	0.98374249956641
"ENSG00000106100_NOD1"	0.999752589656914	0.000247410343085857	0.94066926887667	0.94055069069244
"ENSG00000011426_ANLN"	0.999752626182919	0.000247373817080653	1.02176270458431	1.02177680618283
"ENSG00000099308_MAST3"	0.999752916865987	0.000247083134012948	0.928623060415376	0.92753625566438
"ENSG00000162704_ARPC5"	0.999752970715821	0.000247029284179427	1.02065988707559	1.02066525880354
"ENSG00000143621_ILF2"	0.999753279324349	0.000246720675650983	0.992737555507272	0.99273563029778
"ENSG00000198131_ZNF544"	0.999753402883875	0.000246597116125399	1.02858632066624	1.02863854713406
"ENSG00000109320_NFKB1"	0.999753694893564	0.000246305106435987	1.00093078154231	1.00093128048732
"ENSG00000083838_ZNF446"	0.999754046157805	0.000245953842194956	0.929862694226069	0.929318316417426
"ENSG00000165219_GAPVD1"	0.99975408975348	0.000245910246520407	0.981519362872695	0.981503992590772
"ENSG00000114391_RPL24"	0.99975481776001	0.000245182239989648	0.933583997349631	0.933574985620196
"ENSG00000154864_PIEZO2"	0.999755053886948	0.000244946113052482	0.880033368577603	0.880005907372269
"ENSG00000165757_JCAD"	0.999755097076161	0.000244902923839069	0.961587347021431	0.961572979342894
"ENSG00000158711_ELK4"	0.99975544985209	0.000244550147910374	1.13028874738549	1.13036389888696
"ENSG00000126785_RHOJ"	0.999755513968236	0.000244486031763529	0.920048532650569	0.920032881186291
"ENSG00000100528_CNIH1"	0.999755663256509	0.000244336743490955	0.989210949578017	0.989205983269976
"ENSG00000138095_LRPPRC"	0.999755976459556	0.000244023540443904	1.00257668706364	1.00257734734744
"ENSG00000177000_MTHFR"	0.999756198851402	0.000243801148597654	1.03371291066738	1.03376596390471
"ENSG00000269968_AC006064.4"	0.999756363037254	0.000243636962746286	0.968614773375822	0.968607395507604
"ENSG00000101109_STK4"	0.999756894727868	0.000243105272131576	1.07406933675816	1.0741673654483
"ENSG00000118007_STAG1"	0.999757005698009	0.000242994301991329	0.937320716660093	0.937257123939465
"ENSG00000115484_CCT4"	0.999757066842956	0.000242933157044112	1.02452931034091	1.02453437897637
"ENSG00000133561_GIMAP6"	0.999757104072827	0.000242895927172566	0.950629327748421	0.950611741596881
"ENSG00000136628_EPRS"	0.999757135705174	0.00024286429482591	0.985328034028272	0.98532467308041
"ENSG00000134324_LPIN1"	0.999757739405914	0.000242260594086043	1.00262738407578	1.00262896279473
"ENSG00000011028_MRC2"	0.999758129368465	0.000241870631535235	0.955291701849323	0.95526982690483
"ENSG00000117151_CTBS"	0.999758477639245	0.000241522360754951	1.03735686795026	1.03741683218209
"ENSG00000147604_RPL7"	0.999758809211137	0.000241190788863421	0.900729460894737	0.900724512469761
"ENSG00000166226_CCT2"	0.999759023219402	0.000240976780597609	0.997336961319696	0.997336238236926
"ENSG00000198682_PAPSS2"	0.999759109437704	0.000240890562296271	1.01319777443718	1.0132009481458
"ENSG00000143543_JTB"	0.999759194676264	0.000240805323736492	1.05346759862695	1.05350323696495
"ENSG00000039650_PNKP"	0.99976015093629	0.000239849063709986	1.00683305657935	1.00684600796017
"ENSG00000067082_KLF6"	0.999760186371601	0.00023981362839907	1.01363088296773	1.01363383531236
"ENSG00000100403_ZC3H7B"	0.999760247063612	0.000239752936388477	1.0987455102389	1.09876487123556
"ENSG00000115594_IL1R1"	0.999760289024027	0.000239710975972707	0.900900937688279	0.90084193543592
"ENSG00000100906_NFKBIA"	0.999760303207615	0.000239696792384643	0.970500602431046	0.970482412015828
"ENSG00000168374_ARF4"	0.99976064526413	0.00023935473587034	1.02559298640804	1.02559690967678
"ENSG00000149806_FAU"	0.999760854026624	0.000239145973376441	1.01713507511103	1.0171397044187
"ENSG00000136160_EDNRB"	0.999760960683815	0.000239039316184742	0.908640553392379	0.908108524321662
"ENSG00000187134_AKR1C1"	0.999760966064696	0.000239033935303657	0.945173440848046	0.944345983820335
"ENSG00000059758_CDK17"	0.999761076280101	0.000238923719898776	1.01131967451346	1.01132393198274
"ENSG00000104518_GSDMD"	0.999761079152073	0.000238920847927169	1.08406427575912	1.08413651740408
"ENSG00000275835_TUBGCP5"	0.999761115069402	0.000238884930598472	0.99210621637968	0.992083717864382
"ENSG00000196659_TTC30B"	0.999761362384043	0.000238637615956959	1.01523983401557	1.01540420613416
"ENSG00000162852_CNST"	0.999761712449664	0.00023828755033644	0.94505782537343	0.944951493818615
"ENSG00000115641_FHL2"	0.999762032627737	0.000237967372263367	1.00984355782936	1.00985039769484
"ENSG00000068971_PPP2R5B"	0.999762159250523	0.000237840749477334	0.964363222932308	0.964267747045019
"ENSG00000116679_IVNS1ABP"	0.999762512041882	0.000237487958117809	0.970449473285802	0.970437363461711
"ENSG00000143153_ATP1B1"	0.999762676380708	0.000237323619292021	1.1003214667139	1.10037438196209
"ENSG00000164104_HMGB2"	0.999762707097475	0.000237292902524936	0.949695567407585	0.949668861071255
"ENSG00000134369_NAV1"	0.999762780350207	0.000237219649792897	1.03040579302313	1.03041740826669
"ENSG00000110344_UBE4A"	0.999762792225325	0.000237207774675012	1.03563000707077	1.03565205748928
"ENSG00000139289_PHLDA1"	0.999763012065913	0.000236987934087177	0.987592116653159	0.98758839824829
"ENSG00000174437_ATP2A2"	0.999763239118431	0.000236760881569297	1.00419467289845	1.00419595105492
"ENSG00000121621_KIF18A"	0.999763378497666	0.000236621502334455	1.04187113857381	1.04214589047519
"ENSG00000022277_RTFDC1"	0.999763726696217	0.000236273303782772	0.978830792338686	0.978814532633802
"ENSG00000139567_ACVRL1"	0.999763766361922	0.000236233638078013	1.06869677920791	1.0687081838159
"ENSG00000152492_CCDC50"	0.999763923679294	0.000236076320706187	0.994700854965362	0.994698095113042
"ENSG00000139131_YARS2"	0.99976413357181	0.00023586642819028	0.930335079575743	0.930211259276122
"ENSG00000166341_DCHS1"	0.999764167007376	0.000235832992623927	0.97991141645521	0.979901903559437
"ENSG00000175061_LRRC75A-AS1"	0.999764417978295	0.000235582021705307	0.985668765888922	0.985666131112073
"ENSG00000128849_CGNL1"	0.99976466803456	0.000235331965439547	0.946607610076992	0.946576168692352
"ENSG00000168918_INPP5D"	0.999764681781402	0.000235318218598334	1.00475193458663	1.00475508018981
"ENSG00000108107_RPL28"	0.999764777865298	0.00023522213470155	1.10496128824282	1.10497374055266
"ENSG00000169045_HNRNPH1"	0.999765081579587	0.000234918420413458	0.909038054292072	0.909021086189161
"ENSG00000100129_EIF3L"	0.999765212772028	0.000234787227972119	0.964641886670015	0.964636986791113
"ENSG00000125730_C3"	0.999765276192168	0.000234723807832024	1.04393536533963	1.04409341435189
"ENSG00000137200_CMTR1"	0.999765284153241	0.000234715846758756	1.04199223357415	1.04202925241198
"ENSG00000152818_UTRN"	0.999765305094836	0.000234694905163898	0.838194034249888	0.838163892294339
"ENSG00000128340_RAC2"	0.999765516546487	0.000234483453513399	1.13664957325435	1.13667812224459
"ENSG00000140743_CDR2"	0.999765627723088	0.000234372276912148	0.961884215846155	0.961838787576743
"ENSG00000157911_PEX10"	0.999765661335572	0.000234338664428031	1.04028129502485	1.04033111560364
"ENSG00000134109_EDEM1"	0.999765689803213	0.00023431019678711	1.03522836758003	1.03524857438986
"ENSG00000112078_KCTD20"	0.999766024453926	0.000233975546074029	0.986050788986993	0.986045398304052
"ENSG00000244274_DBNDD2"	0.999766280020889	0.000233719979111088	0.937215582961857	0.93698082103064
"ENSG00000138758_SEPT11"	0.999766861222377	0.000233138777622754	1.01577433916579	1.01577793746517
"ENSG00000164125_FAM198B"	0.999766875978792	0.000233124021207593	0.910850436993812	0.910828890355837
"ENSG00000160310_PRMT2"	0.999766981669243	0.000233018330756898	0.974516121569213	0.974501174586246
"ENSG00000123091_RNF11"	0.999767313898998	0.00023268610100162	0.975168009543703	0.975148090167393
"ENSG00000066117_SMARCD1"	0.999767364129834	0.000232635870166247	1.0117655144723	1.0117717296862
"ENSG00000196739_COL27A1"	0.999767641655088	0.000232358344912025	0.980928353566713	0.980917867212753
"ENSG00000082898_XPO1"	0.999767905657915	0.000232094342085004	0.99639166425599	0.996390817555993
"ENSG00000137834_SMAD6"	0.999768336137811	0.000231663862188775	1.07414789212089	1.07447714169964
"ENSG00000134825_TMEM258"	0.999768366177641	0.000231633822359415	1.02437775281513	1.02440883104179
"ENSG00000078808_SDF4"	0.999768505505954	0.000231494494045931	1.00686643490836	1.00686808039672
"ENSG00000170606_HSPA4"	0.999768722484809	0.000231277515191416	0.992593740548361	0.992591929722486
"ENSG00000175216_CKAP5"	0.999768785236402	0.000231214763597765	0.9677350136329	0.967722498401021
"ENSG00000198911_SREBF2"	0.99976878565982	0.000231214340179877	1.09152716451726	1.09154975823172
"ENSG00000122642_FKBP9"	0.999768957594463	0.000231042405536819	1.00445452926948	1.00445560453252
"ENSG00000177917_ARL6IP6"	0.999769131280949	0.00023086871905089	0.990800052395611	0.990784580658502
"ENSG00000064763_FAR2"	0.999769289007824	0.000230710992176057	0.994860343874033	0.994855223009138
"ENSG00000280734_LINC01232"	0.999769849893655	0.000230150106345313	0.567042189479359	0.545151253783524
"ENSG00000154359_LONRF1"	0.999769964413856	0.000230035586143717	1.09286471160497	1.09328314153673
"ENSG00000166974_MAPRE2"	0.99977009491538	0.000229905084620074	1.0378363447486	1.03785453593673
"ENSG00000196715_VKORC1L1"	0.999770102021891	0.000229897978109173	1.03233238862493	1.03235917825662
"ENSG00000112378_PERP"	0.999770336392297	0.000229663607703021	0.97095392338223	0.970945538731046
"ENSG00000165072_MAMDC2"	0.999770469968598	0.000229530031401774	0.849233343722695	0.84911446557009
"ENSG00000105887_MTPN"	0.999770806618052	0.0002291933819479	1.0161338681178	1.01613699447935
"ENSG00000130702_LAMA5"	0.999771291758805	0.000228708241194779	0.988049050095754	0.98804692684127
"ENSG00000136383_ALPK3"	0.999771754592109	0.000228245407890954	1.03112921110584	1.03114098057143
"ENSG00000149357_LAMTOR1"	0.999771814232673	0.00022818576732673	1.01841952524442	1.01842906381713
"ENSG00000152661_GJA1"	0.999772041261358	0.00022795873864226	1.00107599785425	1.00107624565404
"ENSG00000084463_WBP11"	0.999772329179728	0.000227670820271856	1.02256941985135	1.0225849329882
"ENSG00000177628_GBA"	0.999772782370011	0.000227217629989356	1.07121012595933	1.07123814463947
"ENSG00000166833_NAV2"	0.999772962370528	0.000227037629471514	0.97440167369564	0.974391893613129
"ENSG00000259583_AC015712.2"	0.999773330060354	0.000226669939645628	0.970944467368874	0.970869978788622
"ENSG00000157570_TSPAN18"	0.999773622752055	0.00022637724794525	0.998433645000722	0.998432930795661
"ENSG00000058262_SEC61A1"	0.999774147592159	0.000225852407840664	1.06446878930334	1.06447582791482
"ENSG00000187720_THSD4"	0.999774192759084	0.000225807240915881	1.09768483516324	1.09772143222104
"ENSG00000135052_GOLM1"	0.999774204173835	0.000225795826165374	1.04639380558818	1.04640511691922
"ENSG00000214548_MEG3"	0.999774719744385	0.000225280255614769	0.873693517550097	0.873569461917181
"ENSG00000196954_CASP4"	0.999775001579462	0.000224998420537729	0.965314261692574	0.965300151192054
"ENSG00000253873_PCDHGA11"	0.999775081992763	0.000224918007236919	1.0006286018997	1.00063003979061
"ENSG00000115840_SLC25A12"	0.999775086745094	0.000224913254906457	0.998785128360573	0.998782550658183
"ENSG00000257698_AC084033.3"	0.999775317969664	0.000224682030336202	0.897185735747796	0.895547311166792
"ENSG00000167548_KMT2D"	0.999775391677137	0.000224608322863302	0.903031230453151	0.902996143339517
"ENSG00000065150_IPO5"	0.999775567479739	0.00022443252026056	1.0176217924143	1.01762509283222
"ENSG00000170017_ALCAM"	0.999775780321665	0.000224219678335144	1.0190480243914	1.01905297334028
"ENSG00000081087_OSTM1"	0.99977585964446	0.000224140355540286	1.00948615628407	1.00949153773266
"ENSG00000170144_HNRNPA3"	0.999776509415583	0.000223490584417109	1.02506130251964	1.02506423939323
"ENSG00000094916_CBX5"	0.999776675310595	0.000223324689404937	1.00405275413531	1.00405464004194
"ENSG00000132589_FLOT2"	0.99977689638108	0.000223103618919996	1.04510413277445	1.04511824773704
"ENSG00000178922_HYI"	0.999776978456327	0.000223021543673402	1.03947522126911	1.0394956065562
"ENSG00000124172_ATP5E"	0.999777193792762	0.000222806207237558	0.973200766842624	0.973192714338053
"ENSG00000005022_SLC25A5"	0.99977733471351	0.000222665286489801	1.00796748970878	1.00796920338409
"ENSG00000136244_IL6"	0.999777579059511	0.000222420940488876	1.13750191151474	1.13774906790874
"ENSG00000071889_FAM3A"	0.999777599615943	0.000222400384057107	1.040399169779	1.04046106140564
"ENSG00000084112_SSH1"	0.999777651829404	0.000222348170596225	0.996164022167384	0.996162370439213
"ENSG00000182774_RPS17"	0.999777674538014	0.000222325461986174	0.954836590342887	0.954832661447937
"ENSG00000185070_FLRT2"	0.999778307341304	0.000221692658695991	0.972390067893861	0.972385113318451
"ENSG00000058085_LAMC2"	0.999778584240129	0.000221415759870553	1.00691093925164	1.006918888648
"ENSG00000138835_RGS3"	0.999778652737527	0.00022134726247293	1.05890456925905	1.05892140947222
"ENSG00000113013_HSPA9"	0.99977869664501	0.000221303354990192	1.0405304567999	1.04053833309491
"ENSG00000136450_SRSF1"	0.999778820977055	0.000221179022944764	0.997429905801691	0.99742931365556
"ENSG00000163697_APBB2"	0.999778865689373	0.000221134310627374	1.00419662703893	1.00419779958784
"ENSG00000130158_DOCK6"	0.999779126523249	0.000220873476750566	1.03203552389088	1.03204416097086
"ENSG00000006459_KDM7A"	0.999779145997111	0.000220854002889297	0.925673532751447	0.925371425078764
"ENSG00000119688_ABCD4"	0.999779504894715	0.000220495105285195	0.996345574790552	0.996341364993452
"ENSG00000125868_DSTN"	0.999779559907455	0.0002204400925449	1.01198060708483	1.01198300046914
"ENSG00000124762_CDKN1A"	0.999780075278036	0.000219924721964014	1.05845137941718	1.05845877332736
"ENSG00000119760_SUPT7L"	0.999780514323673	0.000219485676327068	0.981199626000109	0.981182466592774
"ENSG00000148337_CIZ1"	0.999780578159512	0.000219421840487672	1.0433853261152	1.04340925789547
"ENSG00000164713_BRI3"	0.999780641095241	0.000219358904758954	1.00566836252139	1.00567086071171
"ENSG00000175782_SLC35E3"	0.999780888824963	0.000219111175037048	0.989673641851927	0.989636363675764
"ENSG00000124641_MED20"	0.999780904120877	0.000219095879123102	0.996026198607205	0.996017754928623
"ENSG00000196313_POM121"	0.999781114959297	0.000218885040703263	0.993868875910502	0.993864463982714
"ENSG00000109332_UBE2D3"	0.999781317053172	0.000218682946828462	0.984808861762413	0.98480615746451
"ENSG00000115977_AAK1"	0.999781338553913	0.000218661446087082	1.04365532979246	1.04368433460276
"ENSG00000214046_SMIM7"	0.999781794892284	0.000218205107715515	0.967769028575984	0.967723059546739
"ENSG00000163399_ATP1A1"	0.999782041010199	0.00021795898980108	1.03204182957046	1.03204544752614
"ENSG00000100941_PNN"	0.999782278484984	0.000217721515016145	0.918152148107035	0.918107548860982
"ENSG00000185339_TCN2"	0.999782432587397	0.000217567412603238	1.02572606570986	1.02573490150795
"ENSG00000176890_TYMS"	0.999782779676588	0.000217220323412358	0.998835678846315	0.998835042198809
"ENSG00000100813_ACIN1"	0.999782857185558	0.000217142814442154	0.982003910209535	0.981997960921859
"ENSG00000092199_HNRNPC"	0.999782983968687	0.000217016031312864	1.02615591404329	1.02615814326328
"ENSG00000122705_CLTA"	0.999783250593423	0.000216749406577131	1.010716096277	1.01071871216964
"ENSG00000156642_NPTN"	0.999783492753768	0.000216507246231672	0.998182255967171	0.998181317649859
"ENSG00000258232_AC125611.3"	0.999783552546561	0.000216447453439235	1.01802226975703	1.01803067503992
"ENSG00000188549_C15orf52"	0.999783625542034	0.00021637445796644	0.964467109761763	0.96443789943986
"ENSG00000136156_ITM2B"	0.999783750296189	0.000216249703810624	0.937027298918835	0.937016821415745
"ENSG00000213462_ERV3-1"	0.999783769292997	0.000216230707003099	0.912683334383642	0.912614808973545
"ENSG00000134644_PUM1"	0.999783923565229	0.000216076434771061	1.03431348791203	1.03433476309955
"ENSG00000178252_WDR6"	0.999783960080022	0.000216039919978456	1.02542941835742	1.02543709767328
"ENSG00000162736_NCSTN"	0.999784140302979	0.000215859697021098	1.00139334898873	1.0013936368648
"ENSG00000103449_SALL1"	0.999784199556361	0.000215800443639096	1.31674549678059	1.33004991655676
"ENSG00000113555_PCDH12"	0.999784399416354	0.000215600583645617	0.901431446983023	0.901357476791782
"ENSG00000132670_PTPRA"	0.999784867848294	0.000215132151705524	0.986310033304866	0.986302135414839
"ENSG00000111737_RAB35"	0.999784938843052	0.000215061156948305	1.06441607291372	1.06446198253961
"ENSG00000169057_MECP2"	0.999785556698785	0.000214443301214907	1.02725283897306	1.02727717082551
"ENSG00000154133_ROBO4"	0.999785627066422	0.000214372933578317	1.08567211667447	1.08568000786932
"ENSG00000147065_MSN"	0.999785738722746	0.0002142612772539	1.06532587576594	1.06532833917082
"ENSG00000171877_FRMD5"	0.99978598203232	0.000214017967680392	0.883322381490936	0.883122791456754
"ENSG00000117859_OSBPL9"	0.999786110601109	0.000213889398891423	0.987280074432793	0.987273834166294
"ENSG00000105971_CAV2"	0.999786276061577	0.000213723938422671	0.996124527617787	0.996123703972365
"ENSG00000169084_DHRSX"	0.999786373241009	0.000213626758991057	0.969788312877407	0.969683263054139
"ENSG00000166888_STAT6"	0.999786383877769	0.000213616122230705	1.03983225042377	1.03984194246682
"ENSG00000085872_CHERP"	0.999786460416509	0.000213539583491006	1.08096704870991	1.08107165748693
"ENSG00000161057_PSMC2"	0.999786638223096	0.000213361776903721	1.02372766143367	1.02374034449316
"ENSG00000061676_NCKAP1"	0.99978665404705	0.000213345952949805	0.988800145681825	0.988797770628313
"ENSG00000074603_DPP8"	0.999787158280065	0.000212841719935383	0.989144385964477	0.989135181698645
"ENSG00000103226_NOMO3"	0.999787292866154	0.000212707133846264	0.996372550358225	0.996371554213477
"ENSG00000087274_ADD1"	0.999788042194529	0.000211957805471231	0.993893536060798	0.993892152946218
"ENSG00000163453_IGFBP7"	0.999788376348014	0.000211623651985792	0.970302936596788	0.970299372442052
"ENSG00000138685_FGF2"	0.999788714840777	0.000211285159222604	0.952850766258542	0.952780940334332
"ENSG00000047849_MAP4"	0.999789190684024	0.000210809315975589	1.03673853856657	1.03674262121454
"ENSG00000108669_CYTH1"	0.999789533076431	0.000210466923568933	1.0009569685192	1.00095770336221
"ENSG00000058668_ATP2B4"	0.999789708996511	0.000210291003488996	0.936900204814436	0.936875655558738
"ENSG00000157326_DHRS4"	0.999789954275863	0.000210045724137103	1.04060673329566	1.04071782684873
"ENSG00000267607_AC011511.5"	0.999789975496406	0.000210024503594475	1.01226026093611	1.01227361065451
"ENSG00000241360_PDXP"	0.999789994329122	0.000210005670878041	0.922586655615845	0.922114242387103
"ENSG00000125875_TBC1D20"	0.999790056152606	0.000209943847394175	1.02332845423956	1.02334853988118
"ENSG00000221968_FADS3"	0.99979017429504	0.00020982570496014	1.07185330651517	1.07188395554076
"ENSG00000184939_ZFP90"	0.999790248834713	0.000209751165286884	0.918858679686077	0.918727235401598
"ENSG00000215301_DDX3X"	0.999790804527831	0.000209195472169216	0.987960607423545	0.987958880643848
"ENSG00000155463_OXA1L"	0.999790805797625	0.000209194202375014	0.988925412371775	0.988923316407925
"ENSG00000157734_SNX22"	0.99979172813398	0.000208271866019897	0.988259977038394	0.988254036963278
"ENSG00000127314_RAP1B"	0.999791889971619	0.000208110028380524	0.969693720266353	0.969687612034609
"ENSG00000117758_STX12"	0.999791997657094	0.00020800234290592	1.00425265463137	1.00425396745433
"ENSG00000149646_CNBD2"	0.999792417017052	0.000207582982948418	1.13875810476554	1.14466916814287
"ENSG00000140391_TSPAN3"	0.999792490550433	0.000207509449567102	1.00928178907488	1.00928490362836
"ENSG00000135047_CTSL"	0.999792609651953	0.000207390348046469	1.07642197462465	1.0764508179694
"ENSG00000072682_P4HA2"	0.999792945279183	0.000207054720816865	1.04385762720475	1.04388424761617
"ENSG00000186716_BCR"	0.999792996948912	0.000207003051087924	1.14847337317759	1.14856270652203
"ENSG00000125148_MT2A"	0.999793019427858	0.000206980572141649	1.17880278379983	1.17882069128771
"ENSG00000075415_SLC25A3"	0.999793095810516	0.000206904189483821	0.997408284985631	0.997407790330943
"ENSG00000148730_EIF4EBP2"	0.999793380610373	0.000206619389627277	1.02168161961706	1.02169306617184
"ENSG00000173821_RNF213"	0.999793383944601	0.000206616055398457	0.926054153090738	0.926039387967958
"ENSG00000140993_TIGD7"	0.999793703758204	0.000206296241795786	1.02170256377107	1.02209728258155
"ENSG00000186591_UBE2H"	0.999794143259673	0.000205856740326922	1.0335829144925	1.03358888422298
"ENSG00000158270_COLEC12"	0.999794225415116	0.000205774584883779	1.0017239132353	1.00172446953577
"ENSG00000114796_KLHL24"	0.999794289382313	0.000205710617686936	0.943852922155496	0.943802683890847
"ENSG00000146648_EGFR"	0.999794332390402	0.000205667609598385	1.00050062489729	1.00050221544288
"ENSG00000271895_AL109811.3"	0.99979446965548	0.000205530344519977	0.930458283644223	0.92784270498628
"ENSG00000124193_SRSF6"	0.999794591056937	0.000205408943062639	0.960605258401345	0.960589644786704
"ENSG00000157601_MX1"	0.99979476112171	0.000205238878290469	1.63644038465157	1.63778171071404
"ENSG00000180357_ZNF609"	0.99979504614382	0.000204953856180214	1.04315342710507	1.04317599874555
"ENSG00000145632_PLK2"	0.999795396085402	0.000204603914597782	0.987843486053784	0.987840948811783
"ENSG00000119335_SET"	0.999795512938115	0.000204487061884653	0.973330868229505	0.973326910638055
"ENSG00000139629_GALNT6"	0.9997955130837	0.000204486916299938	1.10688250946231	1.10691985595214
"ENSG00000086061_DNAJA1"	0.999795550908752	0.000204449091248374	0.982749186357627	0.982745894959622
"ENSG00000076356_PLXNA2"	0.999795849891753	0.00020415010824656	0.996381640887457	0.996380892502899
"ENSG00000181222_POLR2A"	0.999795864794854	0.000204135205146368	1.0369495931624	1.03695935629716
"ENSG00000270647_TAF15"	0.999795951080697	0.000204048919303484	1.02418731802674	1.02419546281384
"ENSG00000146457_WTAP"	0.999796437385413	0.000203562614587421	1.00297918053944	1.00298099962951
"ENSG00000135924_DNAJB2"	0.999796615483419	0.000203384516581344	1.08503646493714	1.08517156530519
"ENSG00000136193_SCRN1"	0.99979663025153	0.000203369748470245	0.990767890672551	0.990766003863969
"ENSG00000135124_P2RX4"	0.999796698316351	0.000203301683649345	1.07349976443333	1.07354311823722
"ENSG00000136942_RPL35"	0.999797056599212	0.000202943400787712	0.986950812568128	0.986948325016619
"ENSG00000167680_SEMA6B"	0.9997973699632	0.000202630036800321	1.13637629895893	1.13639379275778
"ENSG00000131370_SH3BP5"	0.999797480542227	0.000202519457772607	0.989330577696542	0.989327625657988
"ENSG00000117174_ZNHIT6"	0.999797666155876	0.000202333844123894	1.06349156077222	1.06359665064363
"ENSG00000006125_AP2B1"	0.999797667778802	0.000202332221198411	1.0148689158583	1.01487118662403
"ENSG00000178913_TAF7"	0.999797910233105	0.0002020897668953	1.00336544219579	1.00336707184543
"ENSG00000117500_TMED5"	0.999798150653779	0.000201849346221252	0.946673761411283	0.946657571319924
"ENSG00000117298_ECE1"	0.999798370791323	0.000201629208676604	1.0628354141932	1.06283763310983
"ENSG00000143702_CEP170"	0.999798430824236	0.000201569175764175	0.967098368760146	0.967089067677399
"ENSG00000147526_TACC1"	0.99979844674703	0.000201553252970033	0.992798753689858	0.992797456362644
"ENSG00000153071_DAB2"	0.999798641370026	0.000201358629973507	0.994594789754795	0.994593785627868
"ENSG00000107829_FBXW4"	0.999798702371001	0.000201297628999253	0.988524908608095	0.988487832402477
"ENSG00000136378_ADAMTS7"	0.999798798195353	0.000201201804646681	1.04370709414174	1.04371870666321
"ENSG00000127334_DYRK2"	0.999798863335285	0.00020113666471478	1.06031075369347	1.06052683842835
"ENSG00000010704_HFE"	0.999798899773782	0.000201100226217985	0.961432388977669	0.961280188776599
"ENSG00000179776_CDH5"	0.999799045262715	0.000200954737285072	1.04819551854057	1.04819743320419
"ENSG00000134308_YWHAQ"	0.999799275101012	0.000200724898987881	0.979260836611382	0.979258299378198
"ENSG00000087842_PIR"	0.999799377872899	0.000200622127101143	0.972626294858591	0.972614036103038
"ENSG00000143106_PSMA5"	0.99979955785908	0.000200442140920226	1.02070924457239	1.02072322047003
"ENSG00000144306_SCRN3"	0.999799906358341	0.000200093641658721	0.999433659828731	0.999432170957854
"ENSG00000073849_ST6GAL1"	0.999800088348498	0.000199911651501867	1.01140479971401	1.01140733776816
"ENSG00000130175_PRKCSH"	0.999800103193761	0.000199896806239084	1.0099941913055	1.00999611963286
"ENSG00000068697_LAPTM4A"	0.999800220431572	0.000199779568427833	1.0363465465414	1.03635967895657
"ENSG00000164867_NOS3"	0.999800344085079	0.000199655914921457	1.08899779140659	1.0890736233422
"ENSG00000145425_RPS3A"	0.999800437656185	0.0001995623438148	0.899119323011371	0.899114068139776
"ENSG00000021762_OSBPL5"	0.999800590777485	0.000199409222514624	1.09410076623316	1.09430789384891
"ENSG00000064601_CTSA"	0.999800785082216	0.000199214917783899	1.03064563000776	1.03065095627751
"ENSG00000115414_FN1"	0.999800822617882	0.000199177382118032	0.837881977644339	0.837880279260712
"ENSG00000074696_HACD3"	0.999800904985514	0.000199095014485568	1.03132021817089	1.0313343821841
"ENSG00000112081_SRSF3"	0.999801026677835	0.000198973322164512	0.992985142803465	0.992983407722
"ENSG00000132846_ZBED3"	0.999801168768487	0.000198831231512701	1.03923515099624	1.03931675944823
"ENSG00000152795_HNRNPDL"	0.999801216307764	0.000198783692235672	0.92783891854925	0.927818070561264
"ENSG00000237973_MTCO1P12"	0.999801392849225	0.000198607150774665	0.909960312183979	0.909834659652888
